Iteration,%TrainingInstances,Classifier,Feature Selection,Sampling,Cost Sensitive,Precision,Recall,AUC,Kappa,TP,FP,TN,FN
5,84.33242506811989,RandomForest,BestFirst(backward),SMOTE,none,0.6666666666666666,0.23529411764705882,0.614045618247299,0.2933224088488325,4.0,2.0,96.0,13.0
5,84.33242506811989,IBk,BestFirst(backward),SMOTE,none,0.5,0.17647058823529413,0.7466986794717887,0.19909873002867678,3.0,3.0,95.0,14.0
5,84.33242506811989,NaiveBayes,BestFirst(backward),SMOTE,none,NaN,0.0,0.7331932773109243,0.0,0.0,0.0,98.0,17.0
5,84.33242506811989,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.3076923076923077,0.23529411764705882,0.6104441776710684,0.1589095744680852,4.0,9.0,89.0,13.0
5,84.33242506811989,IBk,BestFirst(backward),none,Sensitive Threshold,0.375,0.17647058823529413,0.748499399759904,0.16058394160583922,3.0,5.0,93.0,14.0
5,84.33242506811989,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.5,0.058823529411764705,0.7590036014405762,0.07652338214454395,1.0,1.0,97.0,16.0
5,84.33242506811989,RandomForest,none,none,none,0.6666666666666666,0.11764705882352941,0.6536614645858343,0.16287534121929034,2.0,1.0,97.0,15.0
5,84.33242506811989,IBk,none,none,none,0.4,0.11764705882352941,0.7521008403361344,0.12288135593220323,2.0,3.0,95.0,15.0
5,84.33242506811989,NaiveBayes,none,none,none,NaN,0.0,0.5699279711884754,0.0,0.0,0.0,98.0,17.0
5,84.33242506811989,RandomForest,BestFirst(backward),none,none,0.4,0.11764705882352941,0.6245498199279712,0.12288135593220323,2.0,3.0,95.0,15.0
5,84.33242506811989,IBk,BestFirst(backward),none,none,0.6,0.17647058823529413,0.748499399759904,0.22033898305084737,3.0,2.0,96.0,14.0
5,84.33242506811989,NaiveBayes,BestFirst(backward),none,none,0.5,0.058823529411764705,0.7590036014405762,0.07652338214454395,1.0,1.0,97.0,16.0
5,84.33242506811989,RandomForest,none,SMOTE,none,0.5,0.11764705882352941,0.6617647058823529,0.14216761737604175,2.0,2.0,96.0,15.0
5,84.33242506811989,IBk,none,SMOTE,none,0.4,0.11764705882352941,0.7521008403361344,0.12288135593220323,2.0,3.0,95.0,15.0
5,84.33242506811989,NaiveBayes,none,SMOTE,none,NaN,0.0,0.5657262905162065,0.0,0.0,0.0,98.0,17.0
5,84.33242506811989,RandomForest,none,none,Sensitive Threshold,0.4,0.23529411764705882,0.6656662665066027,0.2097649186256778,4.0,6.0,92.0,13.0
5,84.33242506811989,IBk,none,none,Sensitive Threshold,0.3333333333333333,0.11764705882352941,0.7521008403361344,0.10487505120852106,2.0,4.0,94.0,15.0
5,84.33242506811989,NaiveBayes,none,none,Sensitive Threshold,0.0,0.0,0.5699279711884754,-0.01669941060903711,0.0,1.0,97.0,17.0
5,84.33242506811989,RandomForest,BestFirst(backward),SMOTE,none,0.6666666666666666,0.23529411764705882,0.614045618247299,0.2933224088488325,4.0,2.0,96.0,13.0
5,84.33242506811989,IBk,BestFirst(backward),SMOTE,none,0.5,0.17647058823529413,0.7466986794717887,0.19909873002867678,3.0,3.0,95.0,14.0
5,84.33242506811989,NaiveBayes,BestFirst(backward),SMOTE,none,NaN,0.0,0.7331932773109243,0.0,0.0,0.0,98.0,17.0
5,84.33242506811989,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.3076923076923077,0.23529411764705882,0.6104441776710684,0.1589095744680852,4.0,9.0,89.0,13.0
5,84.33242506811989,IBk,BestFirst(backward),none,Sensitive Threshold,0.375,0.17647058823529413,0.748499399759904,0.16058394160583922,3.0,5.0,93.0,14.0
5,84.33242506811989,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.5,0.058823529411764705,0.7590036014405762,0.07652338214454395,1.0,1.0,97.0,16.0
5,84.33242506811989,RandomForest,none,none,none,0.6666666666666666,0.11764705882352941,0.6536614645858343,0.16287534121929034,2.0,1.0,97.0,15.0
5,84.33242506811989,IBk,none,none,none,0.4,0.11764705882352941,0.7521008403361344,0.12288135593220323,2.0,3.0,95.0,15.0
5,84.33242506811989,NaiveBayes,none,none,none,NaN,0.0,0.5699279711884754,0.0,0.0,0.0,98.0,17.0
5,84.33242506811989,RandomForest,BestFirst(backward),none,none,0.4,0.11764705882352941,0.6245498199279712,0.12288135593220323,2.0,3.0,95.0,15.0
5,84.33242506811989,IBk,BestFirst(backward),none,none,0.6,0.17647058823529413,0.748499399759904,0.22033898305084737,3.0,2.0,96.0,14.0
5,84.33242506811989,NaiveBayes,BestFirst(backward),none,none,0.5,0.058823529411764705,0.7590036014405762,0.07652338214454395,1.0,1.0,97.0,16.0
5,84.33242506811989,RandomForest,none,SMOTE,none,0.5,0.11764705882352941,0.6617647058823529,0.14216761737604175,2.0,2.0,96.0,15.0
5,84.33242506811989,IBk,none,SMOTE,none,0.4,0.11764705882352941,0.7521008403361344,0.12288135593220323,2.0,3.0,95.0,15.0
5,84.33242506811989,NaiveBayes,none,SMOTE,none,NaN,0.0,0.5657262905162065,0.0,0.0,0.0,98.0,17.0
5,84.33242506811989,RandomForest,none,none,Sensitive Threshold,0.4,0.23529411764705882,0.6656662665066027,0.2097649186256778,4.0,6.0,92.0,13.0
5,84.33242506811989,IBk,none,none,Sensitive Threshold,0.3333333333333333,0.11764705882352941,0.7521008403361344,0.10487505120852106,2.0,4.0,94.0,15.0
5,84.33242506811989,NaiveBayes,none,none,Sensitive Threshold,0.0,0.0,0.5699279711884754,-0.01669941060903711,0.0,1.0,97.0,17.0
5,84.33242506811989,RandomForest,BestFirst(backward),SMOTE,none,0.6666666666666666,0.23529411764705882,0.614045618247299,0.2933224088488325,4.0,2.0,96.0,13.0
5,84.33242506811989,IBk,BestFirst(backward),SMOTE,none,0.5,0.17647058823529413,0.7466986794717887,0.19909873002867678,3.0,3.0,95.0,14.0
5,84.33242506811989,NaiveBayes,BestFirst(backward),SMOTE,none,NaN,0.0,0.7331932773109243,0.0,0.0,0.0,98.0,17.0
5,84.33242506811989,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.3076923076923077,0.23529411764705882,0.6104441776710684,0.1589095744680852,4.0,9.0,89.0,13.0
5,84.33242506811989,IBk,BestFirst(backward),none,Sensitive Threshold,0.375,0.17647058823529413,0.748499399759904,0.16058394160583922,3.0,5.0,93.0,14.0
5,84.33242506811989,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.5,0.058823529411764705,0.7590036014405762,0.07652338214454395,1.0,1.0,97.0,16.0
5,84.33242506811989,RandomForest,none,none,none,0.6666666666666666,0.11764705882352941,0.6536614645858343,0.16287534121929034,2.0,1.0,97.0,15.0
5,84.33242506811989,IBk,none,none,none,0.4,0.11764705882352941,0.7521008403361344,0.12288135593220323,2.0,3.0,95.0,15.0
5,84.33242506811989,NaiveBayes,none,none,none,NaN,0.0,0.5699279711884754,0.0,0.0,0.0,98.0,17.0
5,84.33242506811989,RandomForest,BestFirst(backward),none,none,0.4,0.11764705882352941,0.6245498199279712,0.12288135593220323,2.0,3.0,95.0,15.0
5,84.33242506811989,IBk,BestFirst(backward),none,none,0.6,0.17647058823529413,0.748499399759904,0.22033898305084737,3.0,2.0,96.0,14.0
5,84.33242506811989,NaiveBayes,BestFirst(backward),none,none,0.5,0.058823529411764705,0.7590036014405762,0.07652338214454395,1.0,1.0,97.0,16.0
5,84.33242506811989,RandomForest,none,SMOTE,none,0.5,0.11764705882352941,0.6617647058823529,0.14216761737604175,2.0,2.0,96.0,15.0
5,84.33242506811989,IBk,none,SMOTE,none,0.4,0.11764705882352941,0.7521008403361344,0.12288135593220323,2.0,3.0,95.0,15.0
5,84.33242506811989,NaiveBayes,none,SMOTE,none,NaN,0.0,0.5657262905162065,0.0,0.0,0.0,98.0,17.0
5,84.33242506811989,RandomForest,none,none,Sensitive Threshold,0.4,0.23529411764705882,0.6656662665066027,0.2097649186256778,4.0,6.0,92.0,13.0
5,84.33242506811989,IBk,none,none,Sensitive Threshold,0.3333333333333333,0.11764705882352941,0.7521008403361344,0.10487505120852106,2.0,4.0,94.0,15.0
5,84.33242506811989,NaiveBayes,none,none,Sensitive Threshold,0.0,0.0,0.5699279711884754,-0.01669941060903711,0.0,1.0,97.0,17.0
5,84.33242506811989,RandomForest,BestFirst(backward),SMOTE,none,0.6666666666666666,0.23529411764705882,0.614045618247299,0.2933224088488325,4.0,2.0,96.0,13.0
5,84.33242506811989,IBk,BestFirst(backward),SMOTE,none,0.5,0.17647058823529413,0.7466986794717887,0.19909873002867678,3.0,3.0,95.0,14.0
5,84.33242506811989,NaiveBayes,BestFirst(backward),SMOTE,none,NaN,0.0,0.7331932773109243,0.0,0.0,0.0,98.0,17.0
5,84.33242506811989,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.3076923076923077,0.23529411764705882,0.6104441776710684,0.1589095744680852,4.0,9.0,89.0,13.0
5,84.33242506811989,IBk,BestFirst(backward),none,Sensitive Threshold,0.375,0.17647058823529413,0.748499399759904,0.16058394160583922,3.0,5.0,93.0,14.0
5,84.33242506811989,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.5,0.058823529411764705,0.7590036014405762,0.07652338214454395,1.0,1.0,97.0,16.0
5,84.33242506811989,RandomForest,none,none,none,0.6666666666666666,0.11764705882352941,0.6536614645858343,0.16287534121929034,2.0,1.0,97.0,15.0
5,84.33242506811989,IBk,none,none,none,0.4,0.11764705882352941,0.7521008403361344,0.12288135593220323,2.0,3.0,95.0,15.0
5,84.33242506811989,NaiveBayes,none,none,none,NaN,0.0,0.5699279711884754,0.0,0.0,0.0,98.0,17.0
5,84.33242506811989,RandomForest,BestFirst(backward),none,none,0.4,0.11764705882352941,0.6245498199279712,0.12288135593220323,2.0,3.0,95.0,15.0
5,84.33242506811989,IBk,BestFirst(backward),none,none,0.6,0.17647058823529413,0.748499399759904,0.22033898305084737,3.0,2.0,96.0,14.0
5,84.33242506811989,NaiveBayes,BestFirst(backward),none,none,0.5,0.058823529411764705,0.7590036014405762,0.07652338214454395,1.0,1.0,97.0,16.0
5,84.33242506811989,RandomForest,none,SMOTE,none,0.5,0.11764705882352941,0.6617647058823529,0.14216761737604175,2.0,2.0,96.0,15.0
5,84.33242506811989,IBk,none,SMOTE,none,0.4,0.11764705882352941,0.7521008403361344,0.12288135593220323,2.0,3.0,95.0,15.0
5,84.33242506811989,NaiveBayes,none,SMOTE,none,NaN,0.0,0.5657262905162065,0.0,0.0,0.0,98.0,17.0
5,84.33242506811989,RandomForest,none,none,Sensitive Threshold,0.4,0.23529411764705882,0.6656662665066027,0.2097649186256778,4.0,6.0,92.0,13.0
5,84.33242506811989,IBk,none,none,Sensitive Threshold,0.3333333333333333,0.11764705882352941,0.7521008403361344,0.10487505120852106,2.0,4.0,94.0,15.0
5,84.33242506811989,NaiveBayes,none,none,Sensitive Threshold,0.0,0.0,0.5699279711884754,-0.01669941060903711,0.0,1.0,97.0,17.0
5,84.33242506811989,RandomForest,BestFirst(backward),SMOTE,none,0.6666666666666666,0.23529411764705882,0.614045618247299,0.2933224088488325,4.0,2.0,96.0,13.0
5,84.33242506811989,IBk,BestFirst(backward),SMOTE,none,0.5,0.17647058823529413,0.7466986794717887,0.19909873002867678,3.0,3.0,95.0,14.0
5,84.33242506811989,NaiveBayes,BestFirst(backward),SMOTE,none,NaN,0.0,0.7331932773109243,0.0,0.0,0.0,98.0,17.0
5,84.33242506811989,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.3076923076923077,0.23529411764705882,0.6104441776710684,0.1589095744680852,4.0,9.0,89.0,13.0
5,84.33242506811989,IBk,BestFirst(backward),none,Sensitive Threshold,0.375,0.17647058823529413,0.748499399759904,0.16058394160583922,3.0,5.0,93.0,14.0
5,84.33242506811989,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.5,0.058823529411764705,0.7590036014405762,0.07652338214454395,1.0,1.0,97.0,16.0
6,82.01117318435755,RandomForest,none,none,none,0.3333333333333333,0.25,0.9514331210191083,0.27017225747960144,1.0,2.0,155.0,3.0
6,82.01117318435755,IBk,none,none,none,0.3,0.75,0.9124203821656051,0.40754369825207,3.0,7.0,150.0,1.0
6,82.01117318435755,NaiveBayes,none,none,none,0.08333333333333333,0.25,0.8089171974522293,0.09112903225806383,1.0,11.0,146.0,3.0
6,82.01117318435755,RandomForest,BestFirst(backward),none,none,0.14285714285714285,0.25,0.8837579617834395,0.15510204081632617,1.0,6.0,151.0,3.0
6,82.01117318435755,IBk,BestFirst(backward),none,none,0.06666666666666667,0.25,0.6409235668789809,0.0687308608370196,1.0,14.0,143.0,3.0
6,82.01117318435755,NaiveBayes,BestFirst(backward),none,none,0.2,0.25,0.9315286624203821,0.2001419446415897,1.0,4.0,153.0,3.0
6,82.01117318435755,RandomForest,none,SMOTE,none,0.2222222222222222,0.5,0.9689490445859873,0.28302820385947536,2.0,7.0,150.0,2.0
6,82.01117318435755,IBk,none,SMOTE,none,0.3076923076923077,1.0,0.9745222929936306,0.449677174325864,4.0,9.0,148.0,0.0
6,82.01117318435755,NaiveBayes,none,SMOTE,none,0.0,0.0,0.7643312101910829,-0.03870967741935462,0.0,12.0,145.0,4.0
6,82.01117318435755,RandomForest,none,none,Sensitive Threshold,0.2,0.75,0.9363057324840764,0.2878530112283086,3.0,12.0,145.0,1.0
6,82.01117318435755,IBk,none,none,Sensitive Threshold,0.2727272727272727,0.75,0.9124203821656051,0.3773098409969918,3.0,8.0,149.0,1.0
6,82.01117318435755,NaiveBayes,none,none,Sensitive Threshold,0.13333333333333333,0.5,0.8089171974522293,0.17829193603266458,2.0,13.0,144.0,2.0
6,82.01117318435755,RandomForest,BestFirst(backward),SMOTE,none,0.25,0.5,0.9386942675159236,0.310492505353319,2.0,6.0,151.0,2.0
6,82.01117318435755,IBk,BestFirst(backward),SMOTE,none,0.1,0.5,0.7038216560509554,0.13066954643628514,2.0,18.0,139.0,2.0
6,82.01117318435755,NaiveBayes,BestFirst(backward),SMOTE,none,0.2,0.5,0.7707006369426752,0.25942962281508714,2.0,8.0,149.0,2.0
6,82.01117318435755,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.15789473684210525,0.75,0.9012738853503185,0.2292312024781754,3.0,16.0,141.0,1.0
6,82.01117318435755,IBk,BestFirst(backward),none,Sensitive Threshold,0.0625,0.25,0.6409235668789809,0.06274256144890052,1.0,15.0,142.0,3.0
6,82.01117318435755,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.15,0.75,0.9315286624203821,0.21760259179265679,3.0,17.0,140.0,1.0
6,82.01117318435755,RandomForest,none,none,none,0.3333333333333333,0.25,0.9514331210191083,0.27017225747960144,1.0,2.0,155.0,3.0
6,82.01117318435755,IBk,none,none,none,0.3,0.75,0.9124203821656051,0.40754369825207,3.0,7.0,150.0,1.0
6,82.01117318435755,NaiveBayes,none,none,none,0.08333333333333333,0.25,0.8089171974522293,0.09112903225806383,1.0,11.0,146.0,3.0
6,82.01117318435755,RandomForest,BestFirst(backward),none,none,0.14285714285714285,0.25,0.8837579617834395,0.15510204081632617,1.0,6.0,151.0,3.0
6,82.01117318435755,IBk,BestFirst(backward),none,none,0.06666666666666667,0.25,0.6409235668789809,0.0687308608370196,1.0,14.0,143.0,3.0
6,82.01117318435755,NaiveBayes,BestFirst(backward),none,none,0.2,0.25,0.9315286624203821,0.2001419446415897,1.0,4.0,153.0,3.0
6,82.01117318435755,RandomForest,none,SMOTE,none,0.2222222222222222,0.5,0.9689490445859873,0.28302820385947536,2.0,7.0,150.0,2.0
6,82.01117318435755,IBk,none,SMOTE,none,0.3076923076923077,1.0,0.9745222929936306,0.449677174325864,4.0,9.0,148.0,0.0
6,82.01117318435755,NaiveBayes,none,SMOTE,none,0.0,0.0,0.7643312101910829,-0.03870967741935462,0.0,12.0,145.0,4.0
6,82.01117318435755,RandomForest,none,none,Sensitive Threshold,0.2,0.75,0.9363057324840764,0.2878530112283086,3.0,12.0,145.0,1.0
6,82.01117318435755,IBk,none,none,Sensitive Threshold,0.2727272727272727,0.75,0.9124203821656051,0.3773098409969918,3.0,8.0,149.0,1.0
6,82.01117318435755,NaiveBayes,none,none,Sensitive Threshold,0.13333333333333333,0.5,0.8089171974522293,0.17829193603266458,2.0,13.0,144.0,2.0
6,82.01117318435755,RandomForest,BestFirst(backward),SMOTE,none,0.25,0.5,0.9386942675159236,0.310492505353319,2.0,6.0,151.0,2.0
6,82.01117318435755,IBk,BestFirst(backward),SMOTE,none,0.1,0.5,0.7038216560509554,0.13066954643628514,2.0,18.0,139.0,2.0
6,82.01117318435755,NaiveBayes,BestFirst(backward),SMOTE,none,0.2,0.5,0.7707006369426752,0.25942962281508714,2.0,8.0,149.0,2.0
6,82.01117318435755,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.15789473684210525,0.75,0.9012738853503185,0.2292312024781754,3.0,16.0,141.0,1.0
6,82.01117318435755,IBk,BestFirst(backward),none,Sensitive Threshold,0.0625,0.25,0.6409235668789809,0.06274256144890052,1.0,15.0,142.0,3.0
6,82.01117318435755,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.15,0.75,0.9315286624203821,0.21760259179265679,3.0,17.0,140.0,1.0
6,82.01117318435755,RandomForest,none,none,none,0.3333333333333333,0.25,0.9514331210191083,0.27017225747960144,1.0,2.0,155.0,3.0
6,82.01117318435755,IBk,none,none,none,0.3,0.75,0.9124203821656051,0.40754369825207,3.0,7.0,150.0,1.0
6,82.01117318435755,NaiveBayes,none,none,none,0.08333333333333333,0.25,0.8089171974522293,0.09112903225806383,1.0,11.0,146.0,3.0
6,82.01117318435755,RandomForest,BestFirst(backward),none,none,0.14285714285714285,0.25,0.8837579617834395,0.15510204081632617,1.0,6.0,151.0,3.0
6,82.01117318435755,IBk,BestFirst(backward),none,none,0.06666666666666667,0.25,0.6409235668789809,0.0687308608370196,1.0,14.0,143.0,3.0
6,82.01117318435755,NaiveBayes,BestFirst(backward),none,none,0.2,0.25,0.9315286624203821,0.2001419446415897,1.0,4.0,153.0,3.0
6,82.01117318435755,RandomForest,none,SMOTE,none,0.2222222222222222,0.5,0.9689490445859873,0.28302820385947536,2.0,7.0,150.0,2.0
6,82.01117318435755,IBk,none,SMOTE,none,0.3076923076923077,1.0,0.9745222929936306,0.449677174325864,4.0,9.0,148.0,0.0
6,82.01117318435755,NaiveBayes,none,SMOTE,none,0.0,0.0,0.7643312101910829,-0.03870967741935462,0.0,12.0,145.0,4.0
6,82.01117318435755,RandomForest,none,none,Sensitive Threshold,0.2,0.75,0.9363057324840764,0.2878530112283086,3.0,12.0,145.0,1.0
6,82.01117318435755,IBk,none,none,Sensitive Threshold,0.2727272727272727,0.75,0.9124203821656051,0.3773098409969918,3.0,8.0,149.0,1.0
6,82.01117318435755,NaiveBayes,none,none,Sensitive Threshold,0.13333333333333333,0.5,0.8089171974522293,0.17829193603266458,2.0,13.0,144.0,2.0
6,82.01117318435755,RandomForest,BestFirst(backward),SMOTE,none,0.25,0.5,0.9386942675159236,0.310492505353319,2.0,6.0,151.0,2.0
6,82.01117318435755,IBk,BestFirst(backward),SMOTE,none,0.1,0.5,0.7038216560509554,0.13066954643628514,2.0,18.0,139.0,2.0
6,82.01117318435755,NaiveBayes,BestFirst(backward),SMOTE,none,0.2,0.5,0.7707006369426752,0.25942962281508714,2.0,8.0,149.0,2.0
6,82.01117318435755,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.15789473684210525,0.75,0.9012738853503185,0.2292312024781754,3.0,16.0,141.0,1.0
6,82.01117318435755,IBk,BestFirst(backward),none,Sensitive Threshold,0.0625,0.25,0.6409235668789809,0.06274256144890052,1.0,15.0,142.0,3.0
6,82.01117318435755,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.15,0.75,0.9315286624203821,0.21760259179265679,3.0,17.0,140.0,1.0
6,82.01117318435755,RandomForest,none,none,none,0.3333333333333333,0.25,0.9514331210191083,0.27017225747960144,1.0,2.0,155.0,3.0
6,82.01117318435755,IBk,none,none,none,0.3,0.75,0.9124203821656051,0.40754369825207,3.0,7.0,150.0,1.0
6,82.01117318435755,NaiveBayes,none,none,none,0.08333333333333333,0.25,0.8089171974522293,0.09112903225806383,1.0,11.0,146.0,3.0
6,82.01117318435755,RandomForest,BestFirst(backward),none,none,0.14285714285714285,0.25,0.8837579617834395,0.15510204081632617,1.0,6.0,151.0,3.0
6,82.01117318435755,IBk,BestFirst(backward),none,none,0.06666666666666667,0.25,0.6409235668789809,0.0687308608370196,1.0,14.0,143.0,3.0
6,82.01117318435755,NaiveBayes,BestFirst(backward),none,none,0.2,0.25,0.9315286624203821,0.2001419446415897,1.0,4.0,153.0,3.0
6,82.01117318435755,RandomForest,none,SMOTE,none,0.2222222222222222,0.5,0.9689490445859873,0.28302820385947536,2.0,7.0,150.0,2.0
6,82.01117318435755,IBk,none,SMOTE,none,0.3076923076923077,1.0,0.9745222929936306,0.449677174325864,4.0,9.0,148.0,0.0
6,82.01117318435755,NaiveBayes,none,SMOTE,none,0.0,0.0,0.7643312101910829,-0.03870967741935462,0.0,12.0,145.0,4.0
6,82.01117318435755,RandomForest,none,none,Sensitive Threshold,0.2,0.75,0.9363057324840764,0.2878530112283086,3.0,12.0,145.0,1.0
6,82.01117318435755,IBk,none,none,Sensitive Threshold,0.2727272727272727,0.75,0.9124203821656051,0.3773098409969918,3.0,8.0,149.0,1.0
6,82.01117318435755,NaiveBayes,none,none,Sensitive Threshold,0.13333333333333333,0.5,0.8089171974522293,0.17829193603266458,2.0,13.0,144.0,2.0
6,82.01117318435755,RandomForest,BestFirst(backward),SMOTE,none,0.25,0.5,0.9386942675159236,0.310492505353319,2.0,6.0,151.0,2.0
6,82.01117318435755,IBk,BestFirst(backward),SMOTE,none,0.1,0.5,0.7038216560509554,0.13066954643628514,2.0,18.0,139.0,2.0
6,82.01117318435755,NaiveBayes,BestFirst(backward),SMOTE,none,0.2,0.5,0.7707006369426752,0.25942962281508714,2.0,8.0,149.0,2.0
6,82.01117318435755,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.15789473684210525,0.75,0.9012738853503185,0.2292312024781754,3.0,16.0,141.0,1.0
6,82.01117318435755,IBk,BestFirst(backward),none,Sensitive Threshold,0.0625,0.25,0.6409235668789809,0.06274256144890052,1.0,15.0,142.0,3.0
6,82.01117318435755,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.15,0.75,0.9315286624203821,0.21760259179265679,3.0,17.0,140.0,1.0
6,82.01117318435755,RandomForest,none,none,none,0.3333333333333333,0.25,0.9514331210191083,0.27017225747960144,1.0,2.0,155.0,3.0
6,82.01117318435755,IBk,none,none,none,0.3,0.75,0.9124203821656051,0.40754369825207,3.0,7.0,150.0,1.0
6,82.01117318435755,NaiveBayes,none,none,none,0.08333333333333333,0.25,0.8089171974522293,0.09112903225806383,1.0,11.0,146.0,3.0
6,82.01117318435755,RandomForest,BestFirst(backward),none,none,0.14285714285714285,0.25,0.8837579617834395,0.15510204081632617,1.0,6.0,151.0,3.0
6,82.01117318435755,IBk,BestFirst(backward),none,none,0.06666666666666667,0.25,0.6409235668789809,0.0687308608370196,1.0,14.0,143.0,3.0
6,82.01117318435755,NaiveBayes,BestFirst(backward),none,none,0.2,0.25,0.9315286624203821,0.2001419446415897,1.0,4.0,153.0,3.0
6,82.01117318435755,RandomForest,none,SMOTE,none,0.2222222222222222,0.5,0.9689490445859873,0.28302820385947536,2.0,7.0,150.0,2.0
