Name, Release, LOC, #Comments, #Revisions, #Auth, #Fix, LOC touched, LOC added, MAX LOC added, AVG LOC added, churn, MAX churn, AVG churn, Buggy
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,1,74,17,2,2,0,78,76,74,38,74,74,37,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,1,94,24,3,2,0,100,97,93,32,94,93,31,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,1,22,17,1,1,0,22,22,22,22,22,22,22,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,1,427,64,3,2,0,451,439,426,146,427,426,142,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,1,62,17,1,1,0,62,62,62,62,62,62,62,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,1,58,22,2,2,0,60,59,58,29,58,58,29,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,1,91,70,2,2,0,101,96,91,48,91,91,45,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,1,27,22,2,2,0,29,28,27,14,27,27,13,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,1,77,30,2,2,0,81,79,77,39,77,77,38,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,1,704,246,3,2,0,780,742,703,247,704,703,234,YES
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,1,63,45,2,2,0,71,67,63,33,63,63,31,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,1,37,17,1,1,0,37,37,37,37,37,37,37,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,1,64,29,2,2,0,66,65,64,32,64,64,32,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,1,124,19,2,2,0,130,127,124,63,124,124,62,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,1,160,23,4,2,0,174,167,159,41,160,159,40,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,1,36,17,2,2,0,46,41,36,20,36,36,18,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,1,58,18,2,2,0,62,60,57,30,58,57,29,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,1,62,17,1,1,0,62,62,62,62,62,62,62,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,1,130,32,4,2,0,154,142,129,35,130,129,32,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,1,74,21,2,2,0,78,76,73,38,74,73,37,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,1,83,17,3,2,0,89,86,82,28,83,82,27,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,1,74,20,1,1,0,74,74,74,74,74,74,74,NO
hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,1,48,28,2,2,0,52,50,48,25,48,48,24,NO
hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,1,60,27,2,2,0,62,61,60,30,60,60,30,NO
hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,1,70,25,3,2,0,82,76,70,25,70,70,23,NO
hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,1,183,26,4,2,0,221,202,180,50,183,180,45,NO
hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,1,53,20,1,1,0,53,53,53,53,53,53,53,NO
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,1,452,81,4,2,0,492,472,450,118,452,450,113,NO
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,1,39,17,1,1,0,39,39,39,39,39,39,39,NO
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,1,78,23,2,2,0,86,82,78,41,78,78,39,YES
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,1,64,26,2,2,0,66,65,64,32,64,64,32,YES
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,1,31,23,2,2,0,33,32,31,16,31,31,15,NO
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,1,57,45,2,2,0,65,61,57,30,57,57,28,NO
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,1,104,83,2,2,0,118,111,104,55,104,104,52,NO
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,1,32,17,1,1,0,32,32,32,32,32,32,32,NO
hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,1,227,17,3,2,0,331,279,226,93,227,226,75,NO
hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,1,197,42,4,3,0,219,208,187,52,197,187,49,NO
hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,1,75,57,2,2,0,87,81,75,40,75,75,37,NO
hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,1,28,17,1,1,0,28,28,28,28,28,28,28,NO
hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,1,52,18,2,2,0,56,54,52,27,52,52,26,NO
hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,1,429,49,3,2,0,583,506,428,168,429,428,143,NO
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,1,103,17,2,2,0,164,134,104,67,104,104,52,NO
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,1,35,17,1,1,0,35,35,35,35,35,35,35,NO
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,1,98,17,2,2,0,100,99,98,49,98,98,49,NO
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,1,79,22,3,2,0,109,94,78,31,79,78,26,NO
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClient.java,1,360,146,3,2,0,380,370,359,123,360,359,120,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1,545,58,1,1,0,545,545,545,545,545,545,545,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,1,81,20,1,1,0,81,81,81,81,81,81,81,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,1,168,40,1,1,0,168,168,168,168,168,168,168,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,1,487,115,1,1,0,487,487,487,487,487,487,487,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,1,124,31,1,1,0,124,124,124,124,124,124,124,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,1,536,71,1,1,0,536,536,536,536,536,536,536,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,1,133,35,1,1,0,133,133,133,133,133,133,133,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,1,151,24,1,1,0,151,151,151,151,151,151,151,NO
bookkeeper/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,1,147,41,1,1,0,147,147,147,147,147,147,147,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,1,126,86,1,1,0,126,126,126,126,126,126,126,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/BKException.java,1,249,33,1,1,0,249,249,249,249,249,249,249,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,1,410,223,1,1,0,410,410,410,410,410,410,410,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,1,204,51,1,1,0,204,204,204,204,204,204,204,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,1,50,17,1,1,0,50,50,50,50,50,50,50,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/DigestManager.java,1,184,40,1,1,0,184,184,184,184,184,184,184,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,1,61,49,1,1,0,61,61,61,61,61,61,61,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,1,167,69,1,1,0,167,167,167,167,167,167,167,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,1,80,47,1,1,0,80,80,80,80,80,80,80,NO
bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,1,83,31,1,1,0,83,83,83,83,83,83,83,NO
