key,creationDate,resolutionDate,injectedVersion,openingVersion,fixedVersion,affectedVersion,numOfCommits
AVRO-2817,2020-04-24,2020-10-14,1.9.2,1.10.0,1.10.1,[1.9.2, 1.10.0],0
AVRO-2827,2020-05-09,2020-05-11,1.9.1,1.10.0,1.10.0,[1.9.1, 1.9.2],0
AVRO-2828,2020-05-09,2020-05-13,1.9.1,1.10.0,1.10.0,[1.9.1, 1.9.2],0
AVRO-2829,2020-05-09,2020-05-21,1.9.1,1.10.0,1.10.0,[1.9.1, 1.9.2],0
AVRO-2833,2020-05-13,2020-05-13,1.9.1,1.10.0,1.10.0,[1.9.1, 1.9.2],0
AVRO-2836,2020-05-15,2020-05-26,1.9.2,1.10.0,1.10.0,[1.9.2],0
AVRO-2837,2020-05-15,2020-06-01,1.8.2,1.10.0,1.10.0,[1.8.2, 1.9.2, 1.9.0, 1.9.1, 1.9.2],0
AVRO-2844,2020-05-23,2020-05-27,1.8.2,1.10.0,1.10.0,[1.8.2, 1.9.2, 1.9.0, 1.9.1, 1.9.2],0
AVRO-2845,2020-05-24,2020-05-24,1.9.1,1.10.0,1.10.0,[1.9.1, 1.9.2],0
AVRO-2862,2020-06-08,2022-02-02,1.9.2,1.10.0,1.11.1,[1.9.2, 1.10.0, 1.10.1, 1.10.2, 1.11.0],0
AVRO-2866,2020-06-19,2021-11-23,1.9.1,1.10.0,1.11.1,[1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2, 1.11.0],0
AVRO-2867,2020-06-19,2021-12-22,1.9.1,1.10.0,1.11.1,[1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2, 1.11.0],0
AVRO-2870,2020-06-24,2022-04-30,1.9.1,1.10.0,1.11.1,[1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2, 1.11.0],0
AVRO-2875,2020-06-30,2020-11-12,1.10.0,1.10.1,1.10.1,[1.10.0],0
AVRO-2881,2020-07-04,2020-08-19,1.9.2,1.10.1,1.10.1,[1.9.2, 1.10.0],0
AVRO-2883,2020-07-07,2022-04-19,1.9.2,1.10.1,1.11.1,[1.9.2, 1.10.0, 1.10.1, 1.10.2, 1.11.0],0
AVRO-2885,2020-07-09,2023-08-17,1.8.2,1.10.1,1.11.3,[1.8.2, 1.9.2, 1.10.0, 1.9.0, 1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2, 1.11.0, 1.11.1, 1.11.2],0
AVRO-2898,2020-07-19,2021-01-20,1.10.0,1.10.1,1.10.2,[1.10.0, 1.10.1],0
AVRO-2903,2020-07-22,2021-10-12,1.9.2,1.10.1,1.11.0,[1.9.2, 1.10.0, 1.10.1, 1.10.2],0
AVRO-2905,2020-07-29,2020-09-30,1.10.0,1.10.1,1.10.1,[1.10.0],0
AVRO-2907,2020-07-30,2020-09-14,1.10.0,1.10.1,1.10.1,[1.10.0],0
AVRO-2908,2020-08-06,2020-08-13,1.9.2,1.10.1,1.10.1,[1.9.2, 1.10.0],0
AVRO-2924,2020-08-20,2020-11-12,1.10.0,1.10.1,1.10.1,[1.10.0],0
AVRO-2923,2020-08-20,2021-08-26,1.10.0,1.10.1,1.11.0,[1.10.0, 1.10.1, 1.10.2],0
AVRO-2925,2020-08-21,2020-09-11,1.10.0,1.10.1,1.10.1,[1.10.0],0
AVRO-2933,2020-09-29,2021-03-07,1.9.2,1.10.1,1.10.2,[1.9.2, 1.10.0, 1.10.0, 1.10.1],0
AVRO-2943,2020-10-23,2023-06-14,1.10.0,1.10.1,1.11.2,[1.10.0, 1.10.1, 1.10.2, 1.11.0, 1.11.1],0
AVRO-2944,2020-10-24,2021-02-03,1.9.2,1.10.1,1.10.2,[1.9.2, 1.10.0, 1.10.1],0
AVRO-2947,2020-10-30,2022-09-23,1.9.2,1.10.1,1.11.2,[1.9.2, 1.10.0, 1.10.0, 1.10.1, 1.10.2, 1.11.0, 1.11.1],0
AVRO-2983,2020-11-20,2021-01-14,1.10.0,1.10.1,1.10.2,[1.10.0, 1.10.1],0
AVRO-2998,2020-12-07,2021-03-05,1.10.0,1.10.2,1.10.2,[1.10.0, 1.10.1],0
AVRO-3003,2020-12-18,2022-04-19,1.10.1,1.10.2,1.11.1,[1.10.1, 1.10.2, 1.11.0],0
AVRO-3014,2020-12-30,2021-03-04,1.9.0,1.10.2,1.10.2,[1.9.0, 1.10.0, 1.9.1, 1.9.2, 1.10.0, 1.10.1],0
AVRO-3018,2021-01-01,2021-01-10,1.10.0,1.10.2,1.10.2,[1.10.0, 1.10.1],0
AVRO-3017,2021-01-01,2021-01-10,1.10.0,1.10.2,1.10.2,[1.10.0, 1.10.1],0
AVRO-3031,2021-01-29,2021-02-23,1.10.1,1.10.2,1.10.2,[1.10.1],0
AVRO-3044,2021-02-12,2021-03-05,1.10.1,1.10.2,1.10.2,[1.10.1],0
AVRO-3048,2021-02-17,2021-05-04,1.9.2,1.10.2,1.11.0,[1.9.2, 1.10.1, 1.10.0, 1.10.1, 1.10.2],0
AVRO-3049,2021-02-20,2021-02-24,1.10.0,1.10.2,1.10.2,[1.10.0, 1.10.1],0
AVRO-3054,2021-02-23,2021-05-15,1.10.1,1.10.2,1.11.0,[1.10.1, 1.10.2],0
AVRO-3075,2021-03-10,2021-09-13,1.10.1,1.10.2,1.11.0,[1.10.1, 1.10.2],0
AVRO-3076,2021-03-11,2022-06-17,1.10.1,1.10.2,1.11.1,[1.10.1, 1.10.2, 1.11.0],0
AVRO-3079,2021-03-17,2021-03-17,1.10.1,1.11.0,1.11.0,[1.10.1, 1.10.2],0
AVRO-3087,2021-03-18,2021-03-22,1.10.2,1.11.0,1.11.0,[1.10.2],0
AVRO-3092,2021-03-25,2021-04-01,1.10.1,1.11.0,1.11.0,[1.10.1, 1.10.2],0
AVRO-3094,2021-03-25,2021-04-06,1.9.2,1.11.0,1.11.0,[1.9.2, 1.10.2, 1.10.0, 1.10.1, 1.10.2],0
AVRO-3095,2021-03-25,2021-10-05,1.10.2,1.11.0,1.11.0,[1.10.2],0
AVRO-3104,2021-04-06,2021-05-28,1.10.2,1.11.0,1.11.0,[1.10.2],0
AVRO-3110,2021-04-12,2021-09-13,1.10.2,1.11.0,1.11.0,[1.10.2],0
AVRO-3111,2021-04-15,2021-04-16,1.10.1,1.11.0,1.11.0,[1.10.1, 1.10.2, 1.10.2],0
AVRO-3114,2021-04-20,2021-06-22,1.9.0,1.11.0,1.11.0,[1.9.0, 1.10.2, 1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2],0
AVRO-3118,2021-04-23,2021-05-28,1.10.2,1.11.0,1.11.0,[1.10.2],0
AVRO-3124,2021-04-29,2021-04-30,1.10.1,1.11.0,1.11.0,[1.10.1, 1.10.2],0
AVRO-3129,2021-04-29,2022-09-14,1.10.2,1.11.0,1.11.2,[1.10.2, 1.11.0, 1.11.1],0
AVRO-3133,2021-05-07,2022-02-05,1.10.2,1.11.0,1.11.1,[1.10.2, 1.11.0],0
AVRO-3134,2021-05-08,2021-09-13,1.10.2,1.11.0,1.11.0,[1.10.2],0
AVRO-3159,2021-06-17,2022-06-16,1.10.2,1.11.0,1.11.1,[1.10.2, 1.11.0],0
AVRO-3165,2021-06-30,2021-06-30,1.10.0,1.11.0,1.11.0,[1.10.0, 1.10.1, 1.10.2, 1.10.1, 1.10.2],0
AVRO-3171,2021-07-06,2021-09-13,1.10.1,1.11.0,1.11.0,[1.10.1, 1.10.2],0
AVRO-3180,2021-07-29,2021-07-31,1.10.1,1.11.0,1.11.0,[1.10.1, 1.10.2],0
AVRO-3182,2021-08-04,2021-09-06,1.10.2,1.11.0,1.11.0,[1.10.2],0
AVRO-3186,2021-08-13,2021-10-05,1.10.2,1.11.0,1.11.0,[1.10.2],0
AVRO-3201,2021-09-11,2021-09-13,1.10.1,1.11.0,1.11.0,[1.10.1, 1.10.2],0
AVRO-3203,2021-09-12,2021-10-06,1.10.1,1.11.0,1.11.0,[1.10.1, 1.10.2],0
AVRO-3212,2021-09-20,2021-09-21,1.10.2,1.11.0,1.11.0,[1.10.2],0
AVRO-3215,2021-09-22,2021-09-22,1.10.1,1.11.0,1.11.0,[1.10.1, 1.10.2],0
AVRO-3216,2021-09-22,2022-01-05,1.10.2,1.11.0,1.11.1,[1.10.2, 1.11.0],0
AVRO-3217,2021-09-24,2021-12-04,1.10.2,1.11.0,1.11.1,[1.10.2, 1.11.0],0
AVRO-3218,2021-09-27,2021-12-20,1.10.2,1.11.0,1.11.1,[1.10.2, 1.11.0],0
AVRO-3226,2021-10-07,2021-10-20,1.10.1,1.11.0,1.11.0,[1.10.1, 1.10.2],0
AVRO-3225,2021-10-07,2021-10-20,1.10.1,1.11.0,1.11.0,[1.10.1, 1.10.2],0
AVRO-3229,2021-10-11,2021-12-21,1.10.2,1.11.0,1.11.1,[1.10.2, 1.11.0],0
AVRO-3232,2021-10-13,2022-01-07,1.10.2,1.11.0,1.11.1,[1.10.2, 1.11.0],0
AVRO-3234,2021-10-15,2022-01-05,1.10.2,1.11.0,1.11.1,[1.10.2, 1.11.0],0
AVRO-3240,2021-10-21,2022-01-07,1.10.2,1.11.0,1.11.1,[1.10.2, 1.11.0],0
AVRO-3251,2021-11-09,2021-12-22,1.11.0,1.11.1,1.11.1,[1.11.0],0
AVRO-3252,2021-11-15,2021-12-20,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3256,2021-11-18,2021-12-04,1.11.0,1.11.1,1.11.1,[1.11.0],0
AVRO-3258,2021-11-23,2021-12-09,1.11.0,1.11.1,1.11.1,[1.11.0],0
AVRO-3259,2021-11-25,2022-02-10,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3263,2021-12-12,2021-12-15,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3265,2021-12-12,2021-12-22,1.11.0,1.11.1,1.11.1,[1.11.0],0
AVRO-3269,2021-12-13,2021-12-14,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3268,2021-12-13,2021-12-14,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3266,2021-12-13,2022-07-01,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3273,2021-12-23,2022-01-20,1.11.0,1.11.1,1.11.1,[1.11.0],0
AVRO-3316,2022-01-20,2022-01-20,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3322,2022-01-25,2022-01-31,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3331,2022-01-28,2022-02-02,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3370,2022-02-04,2022-03-08,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3371,2022-02-05,2022-02-07,1.11.0,1.11.1,1.11.1,[1.11.0],0
AVRO-3375,2022-02-07,2022-02-18,1.11.0,1.11.1,1.11.1,[1.11.0],0
AVRO-3374,2022-02-07,2022-06-24,1.11.0,1.11.1,1.11.1,[1.11.0],0
AVRO-3380,2022-02-09,2022-02-11,1.11.0,1.11.1,1.11.1,[1.11.0],0
AVRO-3386,2022-02-10,2022-02-11,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3382,2022-02-10,2022-02-18,1.11.0,1.11.1,1.11.1,[1.11.0],0
AVRO-3410,2022-02-21,2022-02-21,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3412,2022-02-22,2022-02-23,1.11.0,1.11.1,1.11.1,[1.11.0],0
AVRO-3413,2022-02-23,2022-03-17,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3417,2022-02-25,2022-02-25,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3433,2022-03-06,2022-03-08,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3440,2022-03-08,2022-03-10,1.11.0,1.11.1,1.11.1,[1.11.0],0
AVRO-3442,2022-03-09,2022-03-10,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3448,2022-03-12,2022-03-18,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3452,2022-03-17,2022-03-22,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3460,2022-03-19,2022-03-24,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3461,2022-03-20,2022-03-20,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3471,2022-03-24,2022-03-29,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3468,2022-03-24,2022-03-29,1.11.0,1.11.1,1.11.1,[1.11.0],0
AVRO-3481,2022-04-07,2022-04-19,1.11.0,1.11.1,1.11.1,[1.11.0],0
AVRO-3482,2022-04-08,2022-04-27,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3495,2022-04-18,2022-04-19,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3511,2022-05-05,2022-05-05,1.11.0,1.11.1,1.11.1,[1.11.0],0
AVRO-3516,2022-05-11,2022-05-11,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3521,2022-05-17,2022-06-17,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3529,2022-06-05,2022-06-07,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3534,2022-06-09,2022-06-09,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3531,2022-06-09,2022-07-04,1.11.0,1.11.1,1.11.1,[1.11.0],0
AVRO-3536,2022-06-15,2022-11-16,1.11.0,1.11.1,1.11.2,[1.11.0, 1.11.1],0
AVRO-3537,2022-06-20,2022-06-21,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3541,2022-06-21,2022-06-21,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3549,2022-06-27,2022-06-28,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3553,2022-06-28,2022-06-29,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3560,2022-06-30,2023-06-14,1.11.0,1.11.1,1.11.2,[1.11.0, 1.11.1],0
AVRO-3564,2022-07-01,2022-07-04,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3568,2022-07-03,2022-08-30,1.11.0,1.11.1,1.11.2,[1.11.0, 1.11.1],0
AVRO-3581,2022-07-18,2022-07-21,1.11.0,1.11.1,1.11.1,[1.11.0],0
AVRO-3585,2022-07-22,2022-07-25,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3587,2022-07-25,2022-07-25,1.10.2,1.11.1,1.11.1,[1.10.2, 1.11.0],0
AVRO-3595,2022-08-05,2022-08-09,1.11.1,1.11.2,1.11.2,[1.11.1],0
AVRO-3598,2022-08-08,2022-08-08,1.11.1,1.11.2,1.11.2,[1.11.1],0
AVRO-3597,2022-08-08,2022-09-01,1.11.1,1.11.2,1.11.2,[1.11.1],0
AVRO-3601,2022-08-10,2022-08-11,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3613,2022-08-22,2022-08-30,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3612,2022-08-22,2023-08-17,1.11.1,1.11.2,1.11.3,[1.11.1, 1.11.2],0
AVRO-3618,2022-08-24,2022-09-14,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3622,2022-08-29,2022-09-08,1.11.1,1.11.2,1.11.2,[1.11.1],0
AVRO-3625,2022-09-07,2022-09-09,1.11.1,1.11.2,1.11.2,[1.11.1],0
AVRO-3628,2022-09-13,2022-09-14,1.11.1,1.11.2,1.11.2,[1.11.1],0
AVRO-3632,2022-10-07,2022-10-10,1.11.1,1.11.2,1.11.2,[1.11.1],0
AVRO-3642,2022-10-17,2022-10-18,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3645,2022-10-19,2022-10-19,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3650,2022-10-19,2022-10-21,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3656,2022-10-27,2022-10-28,1.11.1,1.11.2,1.11.2,[1.11.1],0
AVRO-3657,2022-10-28,2022-11-14,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3659,2022-10-30,2022-11-04,1.11.1,1.11.2,1.11.2,[1.11.1],0
AVRO-3663,2022-11-07,2022-11-07,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3662,2022-11-07,2022-11-14,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3667,2022-11-09,2022-11-14,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3669,2022-11-10,2022-11-14,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3674,2022-11-15,2022-11-18,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3676,2022-11-23,2022-11-23,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3683,2022-12-02,2023-03-13,1.11.1,1.11.2,1.11.2,[1.11.1],0
AVRO-3688,2022-12-13,2022-12-13,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3698,2023-01-05,2023-01-10,1.11.1,1.11.2,1.11.2,[1.11.1],0
AVRO-3706,2023-01-13,2023-02-08,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1, 1.11.1],0
AVRO-3712,2023-02-05,2023-02-07,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3713,2023-02-09,2023-02-17,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3715,2023-02-16,2023-02-19,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3717,2023-02-18,2023-02-18,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3718,2023-02-19,2023-02-20,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3737,2023-04-19,2023-06-14,1.11.1,1.11.2,1.11.2,[1.11.1],0
AVRO-3747,2023-04-27,2023-05-11,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3749,2023-04-30,2023-08-18,1.11.1,1.11.2,1.11.3,[1.11.1, 1.11.2],0
AVRO-3751,2023-05-04,2023-08-17,1.11.1,1.11.2,1.11.3,[1.11.1, 1.11.2],0
AVRO-3755,2023-05-05,2023-05-09,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3756,2023-05-07,2023-06-14,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3761,2023-05-24,2023-06-16,1.11.1,1.11.2,1.11.2,[1.11.1],0
AVRO-3767,2023-06-01,2023-06-08,1.11.1,1.11.2,1.11.2,[1.11.1],0
AVRO-3769,2023-06-02,2023-06-07,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3772,2023-06-08,2023-06-16,1.9.0,1.11.2,1.11.2,[1.9.0, 1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2, 1.11.0, 1.11.1, 1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2, 1.11.0, 1.11.1],0
AVRO-3773,2023-06-09,2023-06-14,1.11.1,1.11.2,1.11.2,[1.11.1],0
AVRO-3775,2023-06-10,2023-06-16,1.11.1,1.11.2,1.11.2,[1.11.1],0
AVRO-3780,2023-06-13,2023-06-14,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3782,2023-06-14,2023-06-15,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3783,2023-06-16,2023-06-16,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3785,2023-06-23,2023-06-26,1.11.0,1.11.2,1.11.2,[1.11.0, 1.11.1],0
AVRO-3787,2023-06-26,2023-07-10,1.11.1,1.11.2,1.11.3,[1.11.1, 1.11.2],0
AVRO-3786,2023-06-26,2023-08-23,1.11.1,1.11.2,1.11.3,[1.11.1, 1.11.2],0
AVRO-3789,2023-07-05,2023-07-12,1.11.2,1.11.3,1.11.3,[1.11.2],0
AVRO-3795,2023-07-10,2023-07-14,1.11.2,1.11.3,1.11.3,[1.11.2],0
AVRO-3800,2023-07-17,2023-07-17,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3809,2023-07-21,2023-07-21,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3814,2023-07-26,2023-08-15,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3818,2023-07-30,2023-07-31,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3819,2023-07-31,2023-08-19,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3821,2023-08-02,2023-08-04,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3820,2023-08-02,2023-08-04,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3823,2023-08-03,2023-08-04,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3824,2023-08-04,2023-08-07,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3827,2023-08-09,2023-08-10,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3830,2023-08-11,2023-08-15,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3837,2023-08-19,2023-08-21,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3847,2023-08-26,2023-08-31,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3846,2023-08-26,2023-08-31,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3849,2023-09-01,2023-09-04,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3855,2023-09-13,2023-09-14,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3858,2023-09-17,2023-09-19,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3859,2023-09-17,2023-09-20,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3866,2023-09-20,2023-09-22,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
AVRO-3865,2023-09-20,2023-09-22,1.11.1,1.11.3,1.11.3,[1.11.1, 1.11.2],0
